,本部変電所,地域共同変電所,大学会館変電所,図書館変電所,体育施設変電所
14500,20.0,10.0,40.0,10.0,10.0
14501,10.0,20.0,30.0,10.0,10.0
14502,10.0,10.0,40.0,10.0,10.0
14503,20.0,20.0,40.0,0.0,0.0
14504,10.0,20.0,40.0,10.0,10.0
14505,0.0,10.0,30.0,0.0,0.0
14506,0.0,20.0,30.0,0.0,0.0
14507,0.0,10.0,30.0,10.0,10.0
14508,0.0,20.0,20.0,10.0,0.0
14509,0.0,10.0,30.0,0.0,10.0
14510,10.0,20.0,30.0,0.0,0.0
14511,10.0,10.0,30.0,0.0,0.0
14512,10.0,20.0,30.0,10.0,10.0
14513,10.0,10.0,30.0,10.0,10.0
14514,10.0,20.0,30.0,10.0,10.0
14515,20.0,20.0,40.0,0.0,10.0
14516,10.0,10.0,30.0,10.0,0.0
14517,10.0,20.0,30.0,10.0,10.0
14518,20.0,10.0,30.0,10.0,10.0
14519,10.0,20.0,30.0,0.0,10.0
14520,10.0,10.0,30.0,10.0,0.0
14521,10.0,20.0,30.0,10.0,10.0
14522,20.0,20.0,30.0,10.0,10.0
14523,10.0,10.0,30.0,0.0,10.0
14524,10.0,20.0,30.0,10.0,10.0
14525,10.0,10.0,30.0,10.0,0.0
14526,20.0,20.0,30.0,0.0,10.0
14527,0.0,10.0,30.0,10.0,10.0
14528,10.0,20.0,30.0,0.0,0.0
14529,0.0,10.0,20.0,0.0,10.0
14530,0.0,20.0,20.0,10.0,0.0
14531,0.0,20.0,20.0,0.0,10.0
14532,0.0,10.0,10.0,10.0,10.0
14533,0.0,20.0,20.0,0.0,0.0
14534,0.0,10.0,20.0,0.0,0.0
14535,10.0,20.0,30.0,0.0,0.0
14536,10.0,10.0,30.0,10.0,10.0
14537,10.0,20.0,30.0,10.0,10.0
14538,20.0,20.0,30.0,10.0,10.0
14539,10.0,10.0,30.0,10.0,10.0
14540,10.0,20.0,30.0,0.0,10.0
14541,20.0,10.0,40.0,10.0,0.0
14542,10.0,20.0,30.0,10.0,10.0
14543,10.0,20.0,30.0,10.0,10.0
14544,10.0,10.0,30.0,0.0,10.0
14545,20.0,20.0,30.0,10.0,0.0
14546,10.0,20.0,30.0,10.0,10.0
14547,10.0,10.0,40.0,0.0,10.0
14548,20.0,20.0,30.0,10.0,10.0
14549,10.0,20.0,30.0,10.0,10.0
14550,10.0,10.0,30.0,10.0,0.0
14551,20.0,20.0,30.0,0.0,10.0
14552,0.0,20.0,30.0,10.0,10.0
14553,10.0,10.0,30.0,0.0,0.0
14554,10.0,20.0,30.0,10.0,10.0
14555,0.0,20.0,30.0,0.0,0.0
14556,10.0,10.0,30.0,10.0,0.0
14557,10.0,20.0,20.0,0.0,10.0
14558,0.0,10.0,30.0,0.0,0.0
14559,10.0,20.0,30.0,10.0,0.0
14560,10.0,20.0,30.0,10.0,10.0
14561,20.0,10.0,30.0,0.0,10.0
14562,10.0,20.0,30.0,10.0,10.0
14563,20.0,20.0,30.0,10.0,10.0
14564,10.0,10.0,40.0,10.0,10.0
14565,10.0,20.0,30.0,10.0,10.0
14566,20.0,20.0,30.0,0.0,0.0
14567,10.0,20.0,30.0,10.0,10.0
14568,10.0,10.0,30.0,10.0,10.0
14569,20.0,20.0,30.0,10.0,10.0
14570,10.0,20.0,40.0,0.0,10.0
14571,10.0,20.0,30.0,10.0,10.0
14572,20.0,10.0,30.0,10.0,0.0
14573,10.0,20.0,30.0,0.0,10.0
14574,10.0,20.0,30.0,10.0,10.0
14575,10.0,10.0,30.0,10.0,10.0
14576,10.0,20.0,30.0,0.0,0.0
14577,10.0,20.0,30.0,10.0,10.0
14578,0.0,20.0,30.0,0.0,0.0
14579,10.0,10.0,20.0,10.0,0.0
14580,0.0,20.0,40.0,0.0,10.0
14581,10.0,10.0,20.0,0.0,0.0
14582,10.0,20.0,40.0,10.0,0.0
14583,10.0,20.0,30.0,0.0,10.0
14584,10.0,20.0,30.0,10.0,10.0
14585,10.0,10.0,30.0,10.0,10.0
14586,10.0,20.0,40.0,10.0,0.0
14587,20.0,20.0,30.0,10.0,10.0
14588,10.0,20.0,30.0,0.0,10.0
14589,20.0,20.0,40.0,10.0,10.0
14590,10.0,10.0,30.0,10.0,10.0
14591,10.0,20.0,30.0,10.0,10.0
14592,20.0,10.0,30.0,0.0,0.0
14593,10.0,20.0,40.0,10.0,10.0
14594,10.0,20.0,30.0,10.0,10.0
14595,10.0,20.0,30.0,0.0,10.0
14596,20.0,10.0,30.0,10.0,10.0
14597,10.0,20.0,30.0,10.0,0.0
14598,20.0,10.0,40.0,0.0,10.0
14599,20.0,20.0,40.0,10.0,10.0
14600,40.0,20.0,40.0,10.0,10.0
14601,40.0,20.0,40.0,10.0,10.0
14602,20.0,20.0,50.0,0.0,20.0
14603,20.0,20.0,40.0,0.0,10.0
14604,10.0,30.0,30.0,0.0,0.0
14605,30.0,20.0,30.0,0.0,0.0
14606,30.0,20.0,40.0,0.0,0.0
14607,30.0,30.0,50.0,10.0,20.0
14608,50.0,20.0,40.0,10.0,10.0
14609,30.0,20.0,40.0,10.0,20.0
14610,30.0,20.0,40.0,10.0,10.0
14611,10.0,20.0,30.0,10.0,20.0
14612,20.0,20.0,40.0,10.0,20.0
14613,20.0,10.0,30.0,10.0,20.0
14614,10.0,20.0,30.0,10.0,10.0
14615,20.0,20.0,30.0,10.0,10.0
14616,10.0,10.0,30.0,0.0,10.0
14617,10.0,20.0,30.0,10.0,0.0
14618,10.0,20.0,40.0,10.0,10.0
14619,20.0,10.0,30.0,10.0,10.0
14620,10.0,20.0,30.0,0.0,20.0
14621,20.0,20.0,30.0,20.0,20.0
14622,20.0,20.0,40.0,30.0,20.0
14623,10.0,10.0,40.0,30.0,20.0
14624,50.0,20.0,50.0,40.0,10.0
14625,40.0,40.0,60.0,10.0,10.0
14626,30.0,30.0,50.0,0.0,0.0
14627,10.0,40.0,40.0,10.0,0.0
14628,20.0,30.0,40.0,0.0,10.0
14629,30.0,30.0,40.0,10.0,0.0
14630,40.0,30.0,50.0,20.0,10.0
14631,40.0,30.0,50.0,20.0,30.0
14632,40.0,30.0,50.0,20.0,30.0
14633,40.0,30.0,40.0,10.0,20.0
14634,20.0,20.0,40.0,10.0,20.0
14635,20.0,20.0,40.0,10.0,10.0
14636,20.0,20.0,30.0,10.0,20.0
14637,20.0,20.0,40.0,10.0,10.0
14638,10.0,20.0,30.0,0.0,10.0
14639,20.0,10.0,30.0,10.0,10.0
14640,10.0,20.0,30.0,10.0,10.0
14641,10.0,20.0,30.0,10.0,10.0
14642,20.0,20.0,30.0,0.0,0.0
14643,10.0,10.0,40.0,10.0,10.0
14644,20.0,20.0,20.0,10.0,20.0
14645,10.0,20.0,40.0,0.0,20.0
14646,10.0,20.0,30.0,10.0,20.0
14647,10.0,10.0,40.0,10.0,20.0
14648,10.0,20.0,40.0,0.0,10.0
14649,0.0,20.0,30.0,0.0,10.0
14650,0.0,20.0,40.0,0.0,30.0
14651,0.0,20.0,40.0,10.0,20.0
14652,0.0,10.0,40.0,0.0,20.0
14653,0.0,20.0,20.0,10.0,10.0
14654,0.0,20.0,40.0,0.0,20.0
14655,10.0,20.0,40.0,0.0,10.0
14656,10.0,10.0,40.0,10.0,20.0
14657,10.0,20.0,40.0,0.0,20.0
14658,20.0,20.0,40.0,10.0,10.0
14659,10.0,10.0,30.0,10.0,20.0
14660,20.0,20.0,40.0,10.0,20.0
14661,10.0,20.0,30.0,10.0,10.0
14662,10.0,10.0,30.0,0.0,10.0
14663,20.0,20.0,30.0,10.0,10.0
14664,10.0,20.0,30.0,10.0,0.0
14665,20.0,10.0,30.0,10.0,10.0
14666,10.0,20.0,40.0,0.0,10.0
14667,10.0,20.0,30.0,10.0,10.0
14668,20.0,20.0,30.0,10.0,20.0
14669,10.0,10.0,30.0,0.0,20.0
14670,20.0,20.0,40.0,10.0,30.0
14671,0.0,20.0,40.0,10.0,10.0
14672,10.0,20.0,40.0,0.0,20.0
14673,0.0,10.0,50.0,0.0,10.0
14674,0.0,20.0,40.0,0.0,20.0
14675,0.0,10.0,50.0,10.0,10.0
14676,0.0,20.0,50.0,0.0,20.0
14677,0.0,20.0,40.0,0.0,20.0
14678,10.0,10.0,60.0,10.0,20.0
14679,10.0,20.0,60.0,10.0,20.0
14680,10.0,20.0,50.0,0.0,40.0
14681,20.0,10.0,60.0,10.0,40.0
14682,10.0,20.0,50.0,10.0,30.0
14683,20.0,20.0,50.0,10.0,20.0
14684,10.0,20.0,40.0,10.0,10.0
14685,10.0,10.0,30.0,10.0,20.0
14686,20.0,20.0,30.0,0.0,0.0
14687,10.0,20.0,30.0,10.0,10.0
14688,10.0,10.0,40.0,10.0,10.0
14689,20.0,20.0,30.0,0.0,10.0
14690,10.0,20.0,30.0,10.0,10.0
14691,20.0,20.0,30.0,10.0,10.0
14692,10.0,10.0,30.0,10.0,10.0
14693,10.0,20.0,30.0,0.0,30.0
14694,20.0,20.0,40.0,10.0,20.0
14695,0.0,20.0,40.0,10.0,20.0
14696,10.0,10.0,40.0,0.0,10.0
14697,0.0,20.0,40.0,0.0,10.0
14698,0.0,20.0,40.0,10.0,20.0
14699,0.0,20.0,40.0,0.0,10.0
14700,0.0,20.0,20.0,10.0,20.0
14701,0.0,20.0,30.0,10.0,20.0
14702,0.0,30.0,30.0,0.0,30.0
14703,10.0,20.0,40.0,0.0,30.0
14704,10.0,30.0,40.0,0.0,30.0
14705,10.0,30.0,40.0,10.0,40.0
14706,20.0,20.0,40.0,10.0,40.0
14707,10.0,30.0,40.0,10.0,40.0
14708,20.0,30.0,30.0,10.0,20.0
14709,10.0,30.0,40.0,10.0,10.0
14710,10.0,20.0,30.0,0.0,10.0
14711,20.0,10.0,30.0,10.0,10.0
14712,10.0,20.0,30.0,10.0,10.0
14713,20.0,20.0,40.0,0.0,10.0
14714,10.0,20.0,30.0,10.0,10.0
14715,10.0,20.0,30.0,10.0,10.0
14716,20.0,10.0,30.0,10.0,20.0
14717,20.0,20.0,40.0,0.0,20.0
14718,20.0,20.0,40.0,10.0,20.0
14719,10.0,30.0,60.0,10.0,20.0
14720,50.0,20.0,100.0,40.0,10.0
14721,50.0,40.0,180.0,60.0,10.0
14722,30.0,30.0,210.0,60.0,30.0
14723,40.0,40.0,180.0,60.0,30.0
14724,30.0,30.0,170.0,60.0,10.0
14725,20.0,30.0,140.0,60.0,10.0
14726,40.0,30.0,140.0,70.0,10.0
14727,40.0,40.0,110.0,60.0,30.0
14728,40.0,30.0,100.0,80.0,50.0
14729,40.0,30.0,80.0,70.0,80.0
14730,30.0,30.0,70.0,60.0,80.0
14731,20.0,30.0,50.0,70.0,80.0
14732,10.0,20.0,40.0,60.0,50.0
14733,20.0,30.0,30.0,30.0,40.0
14734,20.0,20.0,30.0,10.0,20.0
14735,10.0,20.0,30.0,10.0,10.0
14736,10.0,20.0,30.0,0.0,10.0
14737,20.0,20.0,20.0,10.0,10.0
14738,10.0,20.0,30.0,10.0,10.0
14739,20.0,10.0,30.0,0.0,10.0
14740,10.0,20.0,30.0,10.0,20.0
14741,20.0,20.0,30.0,10.0,30.0
14742,20.0,20.0,40.0,40.0,20.0
14743,10.0,30.0,40.0,30.0,20.0
14744,40.0,30.0,60.0,40.0,20.0
14745,40.0,30.0,150.0,60.0,10.0
14746,20.0,40.0,160.0,60.0,20.0
14747,20.0,30.0,150.0,60.0,30.0
14748,30.0,30.0,130.0,60.0,20.0
14749,30.0,30.0,140.0,60.0,20.0
14750,40.0,30.0,110.0,60.0,30.0
14751,40.0,30.0,100.0,70.0,40.0
14752,40.0,30.0,80.0,70.0,50.0
14753,40.0,30.0,60.0,70.0,70.0
14754,30.0,30.0,70.0,70.0,80.0
14755,30.0,20.0,70.0,60.0,90.0
14756,20.0,20.0,50.0,60.0,70.0
14757,20.0,20.0,30.0,30.0,40.0
14758,10.0,20.0,20.0,10.0,20.0
14759,10.0,20.0,30.0,10.0,10.0
14760,20.0,20.0,30.0,10.0,10.0
14761,10.0,10.0,20.0,0.0,10.0
14762,10.0,20.0,30.0,10.0,10.0
14763,20.0,20.0,30.0,10.0,10.0
14764,10.0,20.0,30.0,10.0,20.0
14765,20.0,10.0,30.0,10.0,20.0
14766,20.0,20.0,30.0,0.0,20.0
14767,20.0,30.0,40.0,10.0,20.0
14768,60.0,30.0,70.0,40.0,20.0
14769,80.0,30.0,140.0,70.0,20.0
14770,60.0,40.0,180.0,70.0,20.0
14771,60.0,30.0,160.0,70.0,20.0
14772,50.0,40.0,160.0,70.0,30.0
14773,50.0,30.0,150.0,60.0,20.0
14774,40.0,40.0,140.0,70.0,40.0
14775,50.0,30.0,110.0,60.0,40.0
14776,50.0,30.0,90.0,70.0,70.0
14777,40.0,30.0,60.0,70.0,100.0
14778,30.0,40.0,50.0,70.0,100.0
14779,20.0,30.0,50.0,60.0,90.0
14780,20.0,30.0,40.0,60.0,70.0
14781,20.0,30.0,20.0,30.0,40.0
14782,10.0,20.0,30.0,10.0,10.0
14783,20.0,20.0,30.0,0.0,20.0
14784,10.0,20.0,20.0,10.0,10.0
14785,10.0,20.0,30.0,10.0,10.0
14786,20.0,20.0,30.0,0.0,10.0
14787,10.0,20.0,20.0,10.0,10.0
14788,20.0,20.0,30.0,10.0,20.0
14789,20.0,20.0,40.0,10.0,20.0
14790,20.0,30.0,30.0,30.0,30.0
14791,10.0,30.0,30.0,40.0,20.0
14792,40.0,30.0,40.0,40.0,10.0
14793,40.0,30.0,70.0,60.0,10.0
14794,20.0,30.0,140.0,60.0,20.0
14795,20.0,30.0,130.0,60.0,0.0
14796,20.0,30.0,120.0,50.0,0.0
14797,30.0,30.0,100.0,50.0,10.0
14798,20.0,30.0,70.0,60.0,20.0
14799,30.0,30.0,60.0,60.0,30.0
14800,40.0,30.0,70.0,60.0,50.0
14801,30.0,30.0,60.0,20.0,50.0
14802,30.0,20.0,50.0,10.0,60.0
14803,20.0,30.0,50.0,0.0,40.0
14804,30.0,10.0,40.0,10.0,50.0
14805,10.0,20.0,40.0,10.0,20.0
14806,20.0,20.0,50.0,10.0,0.0
14807,10.0,10.0,30.0,10.0,10.0
14808,20.0,20.0,50.0,0.0,10.0
14809,10.0,10.0,40.0,10.0,10.0
14810,10.0,20.0,40.0,10.0,0.0
14811,20.0,20.0,40.0,0.0,10.0
14812,10.0,20.0,40.0,10.0,10.0
14813,20.0,10.0,40.0,10.0,10.0
14814,10.0,20.0,40.0,10.0,0.0
14815,10.0,20.0,50.0,0.0,10.0
14816,10.0,10.0,60.0,0.0,0.0
14817,10.0,20.0,50.0,0.0,0.0
14818,0.0,20.0,50.0,10.0,0.0
14819,0.0,10.0,50.0,0.0,10.0
14820,0.0,20.0,50.0,10.0,0.0
14821,10.0,10.0,60.0,10.0,0.0
14822,20.0,20.0,60.0,0.0,10.0
14823,10.0,20.0,60.0,10.0,0.0
14824,10.0,10.0,60.0,10.0,10.0
14825,20.0,20.0,70.0,10.0,10.0
14826,20.0,20.0,40.0,10.0,10.0
14827,20.0,10.0,30.0,0.0,10.0
14828,30.0,20.0,30.0,10.0,0.0
14829,30.0,20.0,30.0,10.0,10.0
14830,10.0,20.0,30.0,10.0,10.0
14831,10.0,10.0,20.0,10.0,10.0
14832,20.0,20.0,30.0,0.0,0.0
14833,10.0,20.0,20.0,10.0,10.0
14834,20.0,20.0,30.0,10.0,10.0
14835,10.0,10.0,30.0,0.0,10.0
14836,20.0,20.0,20.0,10.0,0.0
14837,10.0,20.0,20.0,10.0,10.0
14838,20.0,10.0,30.0,10.0,10.0
14839,10.0,20.0,50.0,0.0,0.0
14840,10.0,20.0,70.0,10.0,10.0
14841,0.0,20.0,60.0,0.0,0.0
14842,0.0,10.0,50.0,10.0,0.0
14843,0.0,20.0,50.0,10.0,10.0
14844,0.0,10.0,50.0,0.0,0.0
14845,0.0,20.0,40.0,10.0,10.0
14846,0.0,20.0,50.0,0.0,0.0
14847,20.0,10.0,60.0,0.0,0.0
14848,10.0,20.0,60.0,0.0,10.0
14849,20.0,10.0,50.0,10.0,10.0
14850,20.0,20.0,30.0,10.0,0.0
14851,40.0,20.0,30.0,10.0,10.0
14852,20.0,10.0,30.0,10.0,10.0
14853,30.0,20.0,20.0,10.0,10.0
14854,20.0,20.0,30.0,0.0,20.0
14855,10.0,20.0,20.0,10.0,10.0
14856,20.0,10.0,30.0,10.0,10.0
14857,10.0,20.0,20.0,0.0,20.0
14858,10.0,20.0,30.0,10.0,10.0
14859,20.0,20.0,20.0,10.0,10.0
14860,10.0,10.0,30.0,10.0,30.0
14861,20.0,20.0,40.0,10.0,20.0
14862,20.0,20.0,30.0,30.0,20.0
14863,20.0,30.0,40.0,30.0,30.0
14864,40.0,30.0,60.0,60.0,10.0
14865,40.0,30.0,160.0,70.0,20.0
14866,30.0,30.0,190.0,60.0,20.0
14867,20.0,30.0,170.0,50.0,20.0
14868,20.0,30.0,180.0,60.0,20.0
14869,30.0,40.0,150.0,60.0,20.0
14870,30.0,40.0,150.0,70.0,20.0
14871,40.0,30.0,130.0,60.0,40.0
14872,40.0,30.0,120.0,80.0,60.0
14873,50.0,30.0,80.0,70.0,70.0
14874,30.0,30.0,70.0,70.0,80.0
14875,30.0,20.0,50.0,70.0,80.0
14876,20.0,30.0,40.0,50.0,80.0
14877,20.0,20.0,30.0,40.0,40.0
14878,10.0,20.0,30.0,0.0,10.0
14879,20.0,20.0,30.0,10.0,10.0
14880,10.0,20.0,20.0,10.0,10.0
14881,10.0,20.0,30.0,10.0,10.0
14882,20.0,20.0,20.0,0.0,10.0
14883,10.0,20.0,30.0,10.0,20.0
14884,10.0,20.0,30.0,10.0,20.0
14885,20.0,20.0,30.0,0.0,20.0
14886,20.0,30.0,40.0,10.0,30.0
14887,10.0,20.0,40.0,10.0,20.0
14888,50.0,30.0,60.0,40.0,20.0
14889,30.0,40.0,160.0,60.0,20.0
14890,20.0,30.0,170.0,60.0,30.0
14891,30.0,30.0,180.0,60.0,30.0
14892,40.0,30.0,180.0,70.0,30.0
14893,40.0,40.0,150.0,60.0,40.0
14894,40.0,30.0,150.0,60.0,30.0
14895,50.0,30.0,120.0,70.0,40.0
14896,50.0,30.0,100.0,70.0,50.0
14897,40.0,40.0,70.0,70.0,100.0
14898,30.0,30.0,60.0,60.0,110.0
14899,30.0,30.0,50.0,70.0,110.0
14900,10.0,30.0,40.0,60.0,70.0
14901,20.0,20.0,30.0,40.0,40.0
14902,10.0,30.0,30.0,0.0,20.0
14903,20.0,20.0,30.0,10.0,10.0
14904,10.0,20.0,30.0,10.0,10.0
14905,20.0,20.0,20.0,0.0,10.0
14906,10.0,20.0,30.0,10.0,10.0
14907,10.0,30.0,30.0,10.0,10.0
14908,20.0,20.0,20.0,10.0,20.0
14909,20.0,20.0,40.0,10.0,30.0
14910,10.0,30.0,30.0,30.0,20.0
14911,10.0,20.0,40.0,30.0,20.0
14912,50.0,30.0,70.0,50.0,10.0
14913,40.0,40.0,150.0,60.0,30.0
14914,30.0,30.0,170.0,60.0,20.0
14915,20.0,30.0,150.0,50.0,10.0
14916,30.0,30.0,150.0,60.0,20.0
14917,20.0,40.0,130.0,50.0,20.0
14918,30.0,30.0,120.0,60.0,40.0
14919,30.0,30.0,100.0,70.0,40.0
14920,40.0,30.0,90.0,70.0,50.0
14921,30.0,30.0,60.0,70.0,90.0
14922,40.0,30.0,60.0,70.0,100.0
14923,20.0,30.0,50.0,70.0,90.0
14924,20.0,30.0,40.0,50.0,60.0
14925,10.0,20.0,30.0,40.0,50.0
14926,10.0,30.0,30.0,0.0,30.0
14927,20.0,20.0,30.0,10.0,10.0
14928,10.0,30.0,30.0,10.0,20.0
14929,10.0,20.0,20.0,0.0,20.0
14930,20.0,20.0,30.0,10.0,10.0
14931,10.0,20.0,20.0,10.0,20.0
14932,20.0,30.0,30.0,10.0,30.0
14933,10.0,20.0,40.0,0.0,30.0
14934,20.0,20.0,30.0,10.0,40.0
14935,10.0,30.0,40.0,10.0,30.0
14936,50.0,30.0,70.0,30.0,20.0
14937,40.0,30.0,150.0,70.0,30.0
14938,30.0,40.0,160.0,50.0,20.0
14939,20.0,30.0,150.0,60.0,20.0
14940,30.0,40.0,140.0,60.0,40.0
14941,30.0,30.0,110.0,50.0,30.0
14942,30.0,30.0,120.0,60.0,40.0
14943,40.0,30.0,90.0,60.0,40.0
14944,50.0,40.0,80.0,70.0,70.0
14945,30.0,30.0,70.0,70.0,90.0
14946,30.0,30.0,60.0,70.0,90.0
14947,30.0,30.0,60.0,60.0,90.0
14948,20.0,20.0,50.0,60.0,70.0
14949,20.0,20.0,30.0,30.0,30.0
14950,10.0,20.0,40.0,10.0,20.0
14951,10.0,20.0,30.0,0.0,10.0
14952,20.0,20.0,40.0,10.0,10.0
14953,10.0,20.0,30.0,10.0,10.0
14954,10.0,10.0,30.0,0.0,10.0
14955,20.0,20.0,40.0,10.0,10.0
14956,10.0,20.0,30.0,10.0,20.0
14957,20.0,20.0,40.0,10.0,20.0
14958,20.0,20.0,40.0,30.0,20.0
14959,10.0,20.0,50.0,40.0,20.0
14960,40.0,30.0,90.0,50.0,30.0
14961,40.0,30.0,120.0,60.0,20.0
14962,20.0,30.0,160.0,60.0,20.0
14963,20.0,40.0,140.0,50.0,20.0
14964,20.0,30.0,130.0,60.0,20.0
14965,20.0,40.0,120.0,60.0,30.0
14966,20.0,30.0,110.0,60.0,30.0
14967,30.0,30.0,90.0,60.0,40.0
14968,40.0,40.0,70.0,70.0,60.0
14969,30.0,30.0,60.0,60.0,90.0
14970,20.0,20.0,70.0,70.0,80.0
14971,10.0,30.0,40.0,60.0,80.0
14972,20.0,20.0,40.0,70.0,50.0
14973,10.0,10.0,30.0,20.0,50.0
14974,20.0,20.0,30.0,10.0,20.0
14975,10.0,20.0,30.0,10.0,10.0
14976,10.0,10.0,20.0,10.0,10.0
14977,20.0,20.0,30.0,0.0,10.0
14978,10.0,10.0,30.0,10.0,10.0
14979,10.0,20.0,20.0,10.0,10.0
14980,20.0,20.0,30.0,10.0,30.0
14981,10.0,10.0,30.0,0.0,30.0
14982,20.0,20.0,30.0,10.0,20.0
14983,10.0,10.0,30.0,10.0,40.0
14984,10.0,20.0,40.0,30.0,40.0
14985,10.0,20.0,60.0,60.0,50.0
14986,10.0,20.0,50.0,60.0,50.0
14987,10.0,20.0,60.0,60.0,60.0
14988,10.0,10.0,50.0,60.0,60.0
14989,10.0,20.0,60.0,60.0,50.0
14990,10.0,20.0,60.0,60.0,40.0
14991,10.0,20.0,60.0,60.0,50.0
14992,10.0,10.0,60.0,50.0,50.0
14993,20.0,20.0,60.0,20.0,70.0
14994,10.0,20.0,60.0,0.0,70.0
14995,20.0,10.0,50.0,10.0,60.0
14996,10.0,20.0,30.0,10.0,40.0
14997,20.0,20.0,30.0,10.0,20.0
14998,10.0,10.0,20.0,10.0,20.0
14999,10.0,20.0,30.0,0.0,10.0
15000,20.0,20.0,20.0,10.0,10.0
15001,10.0,10.0,30.0,10.0,10.0
15002,20.0,20.0,30.0,10.0,10.0
15003,10.0,20.0,20.0,0.0,10.0
15004,20.0,10.0,30.0,10.0,20.0
15005,10.0,20.0,30.0,10.0,30.0
15006,20.0,20.0,30.0,10.0,20.0
15007,10.0,10.0,40.0,0.0,30.0
15008,10.0,20.0,40.0,40.0,30.0
15009,20.0,10.0,30.0,60.0,40.0
15010,10.0,20.0,40.0,60.0,50.0
15011,10.0,20.0,40.0,60.0,50.0
15012,10.0,10.0,30.0,60.0,50.0
15013,10.0,20.0,40.0,70.0,50.0
15014,10.0,10.0,40.0,60.0,40.0
15015,0.0,20.0,30.0,60.0,30.0
15016,10.0,10.0,40.0,50.0,30.0
15017,20.0,20.0,30.0,10.0,30.0
15018,10.0,10.0,30.0,10.0,30.0
15019,20.0,20.0,30.0,10.0,30.0
15020,10.0,20.0,30.0,0.0,20.0
15021,10.0,10.0,30.0,10.0,10.0
15022,20.0,20.0,30.0,10.0,10.0
15023,10.0,10.0,20.0,10.0,10.0
15024,10.0,20.0,30.0,0.0,0.0
15025,20.0,20.0,20.0,10.0,10.0
15026,10.0,10.0,30.0,10.0,10.0
15027,10.0,20.0,30.0,10.0,10.0
15028,20.0,20.0,30.0,0.0,0.0
15029,10.0,10.0,30.0,10.0,10.0
15030,20.0,20.0,40.0,40.0,10.0
15031,20.0,30.0,30.0,30.0,10.0
15032,30.0,20.0,70.0,50.0,10.0
15033,40.0,30.0,120.0,60.0,20.0
15034,20.0,30.0,150.0,60.0,10.0
15035,50.0,30.0,130.0,60.0,20.0
15036,50.0,30.0,150.0,70.0,20.0
15037,40.0,40.0,130.0,60.0,30.0
15038,50.0,30.0,130.0,70.0,30.0
15039,50.0,30.0,100.0,70.0,40.0
15040,40.0,30.0,90.0,70.0,50.0
15041,40.0,30.0,60.0,60.0,80.0
15042,30.0,30.0,60.0,70.0,70.0
15043,20.0,30.0,50.0,70.0,70.0
15044,20.0,20.0,40.0,50.0,70.0
15045,30.0,20.0,30.0,30.0,40.0
15046,10.0,20.0,30.0,10.0,10.0
15047,10.0,20.0,30.0,10.0,0.0
15048,20.0,20.0,20.0,0.0,10.0
15049,10.0,10.0,30.0,10.0,10.0
15050,10.0,20.0,30.0,10.0,10.0
15051,20.0,20.0,30.0,0.0,0.0
15052,10.0,20.0,30.0,10.0,10.0
15053,20.0,20.0,30.0,10.0,10.0
15054,10.0,20.0,40.0,10.0,0.0
15055,20.0,20.0,40.0,0.0,10.0
15056,30.0,30.0,70.0,40.0,10.0
15057,40.0,30.0,130.0,60.0,20.0
15058,30.0,30.0,140.0,60.0,20.0
15059,20.0,40.0,130.0,50.0,30.0
15060,20.0,30.0,120.0,60.0,20.0
15061,20.0,40.0,110.0,60.0,20.0
15062,40.0,30.0,120.0,70.0,30.0
15063,30.0,40.0,90.0,70.0,40.0
15064,40.0,30.0,80.0,70.0,60.0
15065,30.0,40.0,60.0,60.0,90.0
15066,40.0,30.0,50.0,70.0,90.0
15067,20.0,20.0,50.0,70.0,90.0
15068,20.0,20.0,40.0,60.0,60.0
15069,20.0,20.0,30.0,30.0,40.0
15070,10.0,20.0,30.0,0.0,10.0
15071,20.0,20.0,30.0,10.0,10.0
15072,10.0,20.0,20.0,10.0,10.0
15073,20.0,20.0,30.0,0.0,0.0
15074,10.0,20.0,30.0,10.0,10.0
15075,20.0,20.0,30.0,10.0,10.0
15076,10.0,20.0,20.0,10.0,0.0
15077,20.0,20.0,40.0,10.0,10.0
15078,20.0,20.0,30.0,30.0,10.0
15079,10.0,30.0,40.0,30.0,10.0
15080,50.0,30.0,80.0,50.0,10.0
15081,40.0,30.0,140.0,50.0,20.0
15082,40.0,30.0,160.0,60.0,20.0
15083,20.0,40.0,170.0,50.0,10.0
15084,30.0,30.0,160.0,60.0,10.0
15085,20.0,30.0,130.0,50.0,10.0
15086,20.0,30.0,140.0,60.0,30.0
15087,40.0,40.0,110.0,60.0,40.0
15088,50.0,30.0,100.0,70.0,50.0
15089,40.0,30.0,80.0,70.0,70.0
15090,50.0,30.0,70.0,70.0,80.0
15091,30.0,30.0,60.0,70.0,60.0
15092,20.0,30.0,40.0,50.0,60.0
15093,20.0,30.0,30.0,40.0,40.0
15094,10.0,20.0,30.0,0.0,30.0
15095,20.0,30.0,30.0,10.0,0.0
15096,10.0,20.0,30.0,10.0,10.0
15097,10.0,10.0,30.0,0.0,10.0
15098,20.0,20.0,20.0,10.0,10.0
15099,10.0,20.0,30.0,10.0,10.0
15100,20.0,20.0,30.0,10.0,0.0
15101,20.0,20.0,30.0,0.0,10.0
15102,20.0,20.0,40.0,10.0,10.0
15103,10.0,30.0,40.0,10.0,10.0
15104,50.0,20.0,70.0,30.0,0.0
15105,50.0,40.0,130.0,60.0,10.0
15106,40.0,30.0,160.0,50.0,0.0
