,教養学部変電所,教育学部変電所,経済学部変電所
13677,100.0,70.0,10.0
13678,100.0,80.0,10.0
13679,100.0,70.0,20.0
13680,100.0,70.0,10.0
13681,100.0,70.0,10.0
13682,100.0,60.0,10.0
13683,0.0,70.0,10.0
13684,100.0,70.0,10.0
13685,100.0,70.0,10.0
13686,100.0,70.0,10.0
13687,100.0,80.0,10.0
13688,200.0,80.0,10.0
13689,200.0,90.0,10.0
13690,200.0,100.0,10.0
13691,200.0,120.0,10.0
13692,200.0,110.0,10.0
13693,200.0,110.0,10.0
13694,100.0,110.0,20.0
13695,200.0,100.0,10.0
13696,200.0,130.0,20.0
13697,200.0,130.0,20.0
13698,100.0,110.0,10.0
13699,100.0,110.0,10.0
13700,100.0,90.0,10.0
13701,100.0,80.0,20.0
13702,100.0,70.0,10.0
13703,100.0,70.0,10.0
13704,100.0,70.0,10.0
13705,100.0,70.0,10.0
13706,0.0,70.0,10.0
13707,100.0,60.0,10.0
13708,100.0,70.0,10.0
13709,100.0,70.0,10.0
13710,100.0,70.0,10.0
13711,100.0,70.0,20.0
13712,100.0,80.0,10.0
13713,200.0,90.0,10.0
13714,200.0,140.0,20.0
13715,100.0,170.0,20.0
13716,200.0,170.0,20.0
13717,200.0,150.0,20.0
13718,200.0,120.0,20.0
13719,100.0,140.0,30.0
13720,200.0,140.0,30.0
13721,200.0,120.0,20.0
13722,100.0,110.0,20.0
13723,100.0,80.0,10.0
13724,100.0,70.0,20.0
13725,100.0,80.0,10.0
13726,100.0,70.0,10.0
13727,100.0,60.0,10.0
13728,100.0,70.0,10.0
13729,100.0,60.0,10.0
13730,0.0,60.0,10.0
13731,100.0,60.0,20.0
13732,100.0,70.0,10.0
13733,100.0,60.0,10.0
13734,100.0,70.0,10.0
13735,100.0,70.0,10.0
13736,100.0,70.0,0.0
13737,200.0,100.0,20.0
13738,200.0,150.0,10.0
13739,200.0,170.0,20.0
13740,100.0,170.0,20.0
13741,200.0,140.0,20.0
13742,200.0,140.0,30.0
13743,200.0,130.0,30.0
13744,200.0,130.0,30.0
13745,100.0,120.0,20.0
13746,200.0,100.0,20.0
13747,100.0,80.0,10.0
13748,100.0,90.0,20.0
13749,100.0,70.0,10.0
13750,100.0,70.0,10.0
13751,0.0,70.0,20.0
13752,100.0,80.0,10.0
13753,100.0,70.0,10.0
13754,100.0,60.0,10.0
13755,0.0,70.0,10.0
13756,100.0,60.0,10.0
13757,100.0,70.0,10.0
13758,100.0,70.0,10.0
13759,100.0,100.0,20.0
13760,100.0,150.0,10.0
13761,200.0,160.0,10.0
13762,200.0,200.0,10.0
13763,100.0,210.0,20.0
13764,200.0,200.0,10.0
13765,200.0,180.0,30.0
13766,200.0,170.0,20.0
13767,200.0,160.0,20.0
13768,100.0,160.0,20.0
13769,200.0,140.0,30.0
13770,200.0,110.0,20.0
13771,100.0,110.0,10.0
13772,100.0,90.0,20.0
13773,100.0,100.0,10.0
13774,100.0,90.0,10.0
13775,100.0,90.0,10.0
13776,100.0,90.0,20.0
13777,100.0,80.0,10.0
13778,0.0,90.0,10.0
13779,100.0,80.0,10.0
13780,100.0,80.0,10.0
13781,100.0,80.0,20.0
13782,100.0,80.0,10.0
13783,100.0,90.0,10.0
13784,200.0,120.0,20.0
13785,300.0,220.0,20.0
13786,300.0,290.0,30.0
13787,200.0,310.0,40.0
13788,300.0,300.0,30.0
13789,300.0,280.0,40.0
13790,200.0,270.0,40.0
13791,300.0,240.0,40.0
13792,200.0,290.0,40.0
13793,200.0,260.0,30.0
13794,200.0,220.0,30.0
13795,200.0,170.0,20.0
13796,100.0,120.0,20.0
13797,100.0,110.0,20.0
13798,100.0,90.0,10.0
13799,100.0,70.0,20.0
13800,100.0,80.0,10.0
13801,100.0,70.0,10.0
13802,100.0,70.0,20.0
13803,0.0,70.0,10.0
13804,100.0,70.0,10.0
13805,100.0,80.0,20.0
13806,100.0,70.0,10.0
13807,100.0,70.0,10.0
13808,100.0,100.0,10.0
13809,100.0,140.0,0.0
13810,100.0,140.0,10.0
13811,200.0,150.0,0.0
13812,100.0,170.0,0.0
13813,100.0,140.0,10.0
13814,200.0,120.0,10.0
13815,100.0,110.0,10.0
13816,100.0,90.0,20.0
13817,100.0,100.0,10.0
13818,100.0,100.0,20.0
13819,100.0,70.0,10.0
13820,100.0,70.0,20.0
13821,100.0,70.0,10.0
13822,100.0,70.0,20.0
13823,100.0,70.0,10.0
13824,0.0,70.0,10.0
13825,100.0,70.0,20.0
13826,100.0,70.0,10.0
13827,100.0,80.0,10.0
13828,100.0,70.0,20.0
13829,100.0,70.0,10.0
13830,0.0,70.0,10.0
13831,200.0,70.0,10.0
13832,100.0,70.0,10.0
13833,100.0,70.0,0.0
13834,300.0,80.0,10.0
13835,200.0,80.0,0.0
13836,200.0,80.0,0.0
13837,100.0,100.0,10.0
13838,200.0,80.0,10.0
13839,100.0,90.0,10.0
13840,200.0,90.0,10.0
13841,100.0,90.0,20.0
13842,100.0,110.0,10.0
13843,100.0,90.0,20.0
13844,100.0,90.0,10.0
13845,100.0,90.0,20.0
13846,100.0,90.0,10.0
13847,0.0,90.0,20.0
13848,100.0,90.0,10.0
13849,100.0,100.0,10.0
13850,100.0,90.0,10.0
13851,100.0,100.0,10.0
13852,100.0,100.0,20.0
13853,100.0,90.0,10.0
13854,0.0,100.0,10.0
13855,200.0,110.0,10.0
13856,200.0,140.0,10.0
13857,300.0,230.0,10.0
13858,300.0,310.0,30.0
13859,300.0,310.0,20.0
13860,200.0,330.0,20.0
13861,300.0,300.0,40.0
13862,300.0,300.0,40.0
13863,300.0,280.0,40.0
13864,200.0,340.0,40.0
13865,200.0,290.0,30.0
13866,200.0,250.0,30.0
13867,200.0,190.0,30.0
13868,100.0,150.0,20.0
13869,100.0,120.0,20.0
13870,100.0,110.0,10.0
13871,100.0,110.0,20.0
13872,100.0,100.0,10.0
13873,100.0,100.0,10.0
13874,100.0,90.0,20.0
13875,0.0,100.0,10.0
13876,100.0,100.0,10.0
13877,100.0,100.0,10.0
13878,100.0,80.0,20.0
13879,100.0,80.0,10.0
13880,300.0,160.0,20.0
13881,300.0,280.0,30.0
13882,400.0,380.0,40.0
13883,300.0,390.0,40.0
13884,400.0,430.0,60.0
13885,400.0,400.0,50.0
13886,300.0,410.0,50.0
13887,300.0,420.0,50.0
13888,300.0,400.0,60.0
13889,200.0,340.0,40.0
13890,200.0,270.0,30.0
13891,100.0,210.0,30.0
13892,200.0,160.0,20.0
13893,100.0,120.0,20.0
13894,100.0,100.0,20.0
13895,100.0,90.0,10.0
13896,100.0,90.0,10.0
13897,0.0,100.0,20.0
13898,100.0,90.0,10.0
13899,100.0,90.0,10.0
13900,100.0,90.0,10.0
13901,100.0,90.0,20.0
13902,100.0,100.0,10.0
13903,100.0,90.0,20.0
13904,200.0,130.0,10.0
13905,300.0,200.0,10.0
13906,200.0,270.0,30.0
13907,300.0,280.0,30.0
13908,300.0,300.0,30.0
13909,200.0,270.0,30.0
13910,300.0,270.0,50.0
13911,200.0,270.0,40.0
13912,300.0,270.0,50.0
13913,200.0,220.0,30.0
13914,200.0,190.0,30.0
13915,100.0,150.0,20.0
13916,100.0,110.0,20.0
13917,200.0,80.0,10.0
13918,0.0,70.0,20.0
13919,100.0,80.0,10.0
13920,100.0,80.0,10.0
13921,100.0,80.0,20.0
13922,100.0,80.0,10.0
13923,100.0,80.0,10.0
13924,100.0,80.0,10.0
13925,0.0,70.0,20.0
13926,100.0,80.0,10.0
13927,100.0,70.0,10.0
13928,200.0,110.0,20.0
13929,300.0,210.0,20.0
13930,300.0,240.0,20.0
13931,300.0,250.0,20.0
13932,200.0,280.0,40.0
13933,300.0,250.0,30.0
13934,200.0,270.0,50.0
13935,300.0,260.0,40.0
13936,200.0,270.0,50.0
13937,200.0,240.0,40.0
13938,200.0,210.0,30.0
13939,100.0,160.0,20.0
13940,100.0,130.0,20.0
13941,100.0,100.0,20.0
13942,100.0,90.0,10.0
13943,100.0,80.0,10.0
13944,100.0,80.0,10.0
13945,100.0,70.0,20.0
13946,100.0,80.0,10.0
13947,100.0,70.0,10.0
13948,100.0,70.0,10.0
13949,0.0,80.0,10.0
13950,100.0,80.0,20.0
13951,200.0,90.0,10.0
13952,200.0,120.0,10.0
13953,200.0,220.0,20.0
13954,300.0,260.0,30.0
13955,200.0,230.0,20.0
13956,300.0,240.0,30.0
13957,200.0,210.0,30.0
13958,200.0,220.0,30.0
13959,300.0,200.0,30.0
13960,200.0,210.0,30.0
13961,200.0,190.0,30.0
13962,200.0,180.0,20.0
13963,100.0,140.0,30.0
13964,200.0,100.0,10.0
13965,100.0,90.0,20.0
13966,100.0,80.0,10.0
13967,100.0,70.0,20.0
13968,0.0,70.0,10.0
13969,100.0,70.0,10.0
13970,100.0,80.0,10.0
13971,100.0,70.0,20.0
13972,100.0,70.0,10.0
13973,100.0,70.0,10.0
13974,100.0,70.0,20.0
13975,100.0,70.0,10.0
13976,100.0,70.0,0.0
13977,100.0,80.0,10.0
13978,100.0,90.0,0.0
13979,200.0,100.0,10.0
13980,100.0,100.0,0.0
13981,100.0,90.0,10.0
13982,100.0,100.0,10.0
13983,200.0,100.0,10.0
13984,100.0,110.0,10.0
13985,100.0,100.0,10.0
13986,100.0,100.0,20.0
13987,100.0,80.0,10.0
13988,100.0,80.0,10.0
13989,100.0,80.0,20.0
13990,100.0,70.0,10.0
13991,100.0,70.0,10.0
13992,0.0,70.0,10.0
13993,100.0,70.0,20.0
13994,100.0,60.0,10.0
13995,100.0,70.0,10.0
13996,100.0,70.0,20.0
13997,100.0,70.0,10.0
13998,100.0,70.0,10.0
13999,100.0,70.0,10.0
14000,100.0,70.0,10.0
14001,100.0,70.0,10.0
14002,200.0,80.0,0.0
14003,100.0,90.0,0.0
14004,100.0,80.0,10.0
14005,100.0,90.0,0.0
14006,100.0,80.0,10.0
14007,100.0,80.0,0.0
14008,100.0,90.0,20.0
14009,100.0,90.0,10.0
14010,100.0,90.0,10.0
14011,100.0,80.0,20.0
14012,100.0,80.0,10.0
14013,100.0,70.0,10.0
14014,100.0,70.0,10.0
14015,100.0,70.0,10.0
14016,100.0,70.0,10.0
14017,0.0,70.0,10.0
14018,100.0,60.0,10.0
14019,100.0,70.0,20.0
14020,100.0,70.0,10.0
14021,100.0,70.0,10.0
14022,100.0,70.0,10.0
14023,100.0,70.0,10.0
14024,200.0,100.0,20.0
14025,300.0,180.0,20.0
14026,200.0,260.0,20.0
14027,300.0,270.0,30.0
14028,300.0,310.0,30.0
14029,300.0,300.0,40.0
14030,300.0,300.0,40.0
14031,200.0,300.0,40.0
14032,300.0,290.0,30.0
14033,200.0,240.0,30.0
14034,200.0,210.0,20.0
14035,200.0,180.0,20.0
14036,100.0,130.0,20.0
14037,100.0,80.0,10.0
14038,100.0,70.0,20.0
14039,100.0,60.0,10.0
14040,100.0,70.0,10.0
14041,0.0,60.0,20.0
14042,100.0,70.0,10.0
14043,100.0,60.0,10.0
14044,100.0,70.0,20.0
14045,100.0,60.0,10.0
14046,100.0,70.0,20.0
14047,100.0,80.0,10.0
14048,200.0,110.0,20.0
14049,200.0,200.0,20.0
14050,300.0,270.0,30.0
14051,300.0,300.0,30.0
14052,300.0,300.0,30.0
14053,200.0,290.0,30.0
14054,300.0,290.0,50.0
14055,200.0,280.0,40.0
14056,300.0,290.0,50.0
14057,200.0,230.0,30.0
14058,100.0,220.0,20.0
14059,100.0,170.0,20.0
14060,200.0,110.0,20.0
14061,100.0,90.0,20.0
14062,0.0,70.0,10.0
14063,100.0,70.0,10.0
14064,100.0,70.0,10.0
14065,100.0,70.0,20.0
14066,100.0,70.0,10.0
14067,100.0,60.0,10.0
14068,0.0,70.0,10.0
14069,100.0,70.0,10.0
14070,100.0,70.0,10.0
14071,100.0,70.0,10.0
14072,200.0,100.0,10.0
14073,300.0,180.0,20.0
14074,200.0,270.0,20.0
14075,300.0,270.0,30.0
14076,300.0,300.0,30.0
14077,200.0,260.0,30.0
14078,300.0,280.0,40.0
14079,200.0,280.0,40.0
14080,200.0,290.0,40.0
14081,200.0,250.0,30.0
14082,300.0,220.0,20.0
14083,100.0,160.0,20.0
14084,200.0,130.0,20.0
14085,100.0,90.0,10.0
14086,100.0,80.0,10.0
14087,100.0,80.0,20.0
14088,100.0,80.0,10.0
14089,100.0,70.0,10.0
14090,0.0,80.0,10.0
14091,100.0,70.0,10.0
14092,100.0,60.0,10.0
14093,100.0,70.0,10.0
14094,100.0,80.0,20.0
14095,100.0,70.0,10.0
14096,200.0,100.0,20.0
14097,300.0,180.0,20.0
14098,300.0,240.0,30.0
14099,200.0,250.0,20.0
14100,300.0,300.0,30.0
14101,300.0,260.0,30.0
14102,200.0,260.0,30.0
14103,300.0,270.0,40.0
14104,200.0,270.0,50.0
14105,200.0,250.0,30.0
14106,200.0,220.0,20.0
14107,200.0,180.0,20.0
14108,100.0,130.0,20.0
14109,100.0,90.0,20.0
14110,100.0,80.0,10.0
14111,100.0,70.0,10.0
14112,100.0,80.0,10.0
14113,100.0,70.0,10.0
14114,100.0,80.0,10.0
14115,0.0,70.0,10.0
14116,100.0,70.0,20.0
14117,100.0,70.0,10.0
14118,100.0,80.0,10.0
14119,100.0,70.0,10.0
14120,200.0,120.0,20.0
14121,300.0,230.0,30.0
14122,300.0,310.0,30.0
14123,200.0,300.0,40.0
14124,300.0,320.0,30.0
14125,300.0,310.0,30.0
14126,300.0,270.0,40.0
14127,200.0,280.0,40.0
14128,300.0,260.0,40.0
14129,200.0,220.0,20.0
14130,200.0,200.0,30.0
14131,100.0,130.0,10.0
14132,200.0,90.0,20.0
14133,100.0,90.0,10.0
14134,100.0,70.0,10.0
14135,100.0,70.0,20.0
14136,0.0,80.0,10.0
14137,100.0,70.0,10.0
14138,100.0,70.0,10.0
14139,100.0,70.0,10.0
14140,100.0,70.0,10.0
14141,0.0,70.0,10.0
14142,100.0,70.0,10.0
14143,100.0,60.0,10.0
14144,100.0,100.0,10.0
14145,100.0,110.0,20.0
14146,100.0,110.0,0.0
14147,200.0,120.0,10.0
14148,100.0,110.0,0.0
14149,100.0,110.0,10.0
14150,100.0,110.0,10.0
14151,100.0,110.0,10.0
14152,100.0,100.0,10.0
14153,100.0,100.0,20.0
14154,100.0,90.0,10.0
14155,100.0,80.0,10.0
14156,100.0,70.0,10.0
14157,100.0,70.0,10.0
14158,0.0,70.0,10.0
14159,100.0,60.0,10.0
14160,100.0,70.0,20.0
14161,100.0,70.0,10.0
14162,0.0,60.0,10.0
14163,100.0,70.0,10.0
14164,100.0,70.0,10.0
14165,100.0,60.0,10.0
14166,100.0,70.0,10.0
14167,0.0,70.0,10.0
14168,100.0,80.0,10.0
14169,100.0,80.0,0.0
14170,100.0,70.0,10.0
14171,100.0,70.0,0.0
14172,100.0,90.0,10.0
14173,100.0,80.0,0.0
14174,100.0,90.0,10.0
14175,100.0,90.0,10.0
14176,100.0,100.0,20.0
14177,100.0,90.0,10.0
14178,100.0,90.0,20.0
14179,100.0,80.0,10.0
14180,100.0,80.0,10.0
14181,0.0,80.0,10.0
14182,100.0,70.0,20.0
14183,100.0,70.0,10.0
14184,100.0,70.0,10.0
14185,100.0,80.0,10.0
14186,100.0,70.0,10.0
14187,100.0,70.0,10.0
14188,0.0,70.0,10.0
14189,100.0,70.0,20.0
14190,100.0,80.0,10.0
14191,100.0,80.0,10.0
14192,300.0,130.0,20.0
14193,300.0,210.0,10.0
14194,300.0,300.0,30.0
14195,300.0,300.0,40.0
14196,300.0,310.0,40.0
14197,300.0,300.0,40.0
14198,300.0,300.0,50.0
14199,300.0,290.0,50.0
14200,300.0,300.0,40.0
14201,200.0,250.0,30.0
14202,200.0,230.0,30.0
14203,200.0,190.0,30.0
14204,100.0,140.0,20.0
14205,200.0,100.0,10.0
14206,100.0,80.0,10.0
14207,100.0,80.0,20.0
14208,0.0,80.0,10.0
14209,100.0,80.0,10.0
14210,100.0,70.0,10.0
14211,100.0,70.0,10.0
14212,100.0,70.0,10.0
14213,100.0,70.0,10.0
14214,100.0,70.0,20.0
14215,100.0,80.0,10.0
14216,300.0,130.0,20.0
14217,300.0,270.0,20.0
14218,400.0,380.0,30.0
14219,300.0,380.0,40.0
14220,400.0,400.0,30.0
14221,300.0,390.0,30.0
14222,300.0,380.0,40.0
14223,400.0,370.0,40.0
14224,300.0,380.0,40.0
14225,200.0,320.0,30.0
14226,200.0,270.0,30.0
14227,100.0,200.0,20.0
14228,200.0,190.0,20.0
14229,100.0,130.0,10.0
14230,100.0,120.0,20.0
14231,100.0,110.0,10.0
14232,100.0,100.0,10.0
14233,0.0,110.0,10.0
14234,100.0,100.0,10.0
14235,100.0,100.0,20.0
14236,100.0,110.0,10.0
14237,100.0,100.0,10.0
14238,100.0,100.0,10.0
14239,100.0,120.0,10.0
14240,200.0,170.0,20.0
14241,400.0,290.0,20.0
14242,300.0,350.0,30.0
14243,300.0,340.0,30.0
14244,300.0,350.0,30.0
14245,300.0,330.0,40.0
14246,300.0,350.0,50.0
14247,300.0,330.0,40.0
14248,300.0,340.0,40.0
14249,300.0,290.0,40.0
14250,200.0,230.0,20.0
14251,100.0,180.0,20.0
14252,200.0,120.0,20.0
14253,100.0,100.0,10.0
14254,100.0,90.0,10.0
14255,100.0,80.0,10.0
14256,100.0,80.0,20.0
14257,100.0,80.0,10.0
14258,100.0,80.0,10.0
14259,100.0,80.0,10.0
14260,0.0,80.0,10.0
14261,100.0,80.0,20.0
14262,100.0,80.0,10.0
14263,200.0,90.0,20.0
14264,200.0,120.0,10.0
14265,300.0,220.0,20.0
14266,300.0,310.0,20.0
14267,300.0,290.0,30.0
14268,300.0,340.0,30.0
14269,300.0,320.0,30.0
14270,300.0,340.0,40.0
14271,400.0,360.0,40.0
14272,200.0,350.0,50.0
14273,300.0,290.0,30.0
14274,200.0,240.0,20.0
14275,200.0,190.0,20.0
14276,100.0,140.0,20.0
14277,200.0,120.0,10.0
14278,100.0,100.0,20.0
14279,100.0,90.0,10.0
14280,100.0,90.0,10.0
14281,100.0,90.0,10.0
14282,100.0,90.0,20.0
14283,100.0,90.0,10.0
14284,100.0,90.0,10.0
14285,100.0,80.0,10.0
14286,100.0,100.0,10.0
14287,100.0,90.0,20.0
14288,300.0,160.0,10.0
14289,300.0,270.0,20.0
14290,300.0,380.0,30.0
14291,300.0,390.0,30.0
14292,300.0,370.0,30.0
14293,300.0,330.0,40.0
14294,300.0,310.0,40.0
14295,200.0,320.0,40.0
14296,300.0,330.0,40.0
14297,200.0,280.0,30.0
14298,200.0,270.0,20.0
14299,200.0,210.0,20.0
14300,200.0,190.0,10.0
14301,100.0,130.0,20.0
14302,100.0,110.0,10.0
14303,100.0,100.0,10.0
14304,100.0,110.0,10.0
14305,100.0,110.0,10.0
14306,100.0,100.0,20.0
14307,100.0,110.0,10.0
14308,0.0,110.0,10.0
14309,100.0,110.0,10.0
14310,100.0,110.0,10.0
14311,100.0,100.0,10.0
14312,100.0,110.0,10.0
14313,100.0,120.0,10.0
14314,100.0,120.0,0.0
14315,100.0,130.0,0.0
14316,200.0,130.0,0.0
14317,100.0,130.0,10.0
14318,100.0,130.0,10.0
14319,100.0,140.0,10.0
14320,100.0,150.0,10.0
14321,100.0,180.0,20.0
14322,100.0,170.0,10.0
14323,100.0,140.0,20.0
14324,200.0,120.0,10.0
14325,100.0,110.0,20.0
14326,0.0,120.0,10.0
14327,100.0,100.0,10.0
14328,100.0,120.0,10.0
14329,100.0,100.0,10.0
14330,100.0,100.0,10.0
14331,100.0,100.0,10.0
14332,100.0,110.0,10.0
14333,100.0,100.0,20.0
14334,0.0,110.0,10.0
14335,100.0,100.0,10.0
14336,100.0,120.0,10.0
14337,100.0,110.0,10.0
14338,100.0,130.0,10.0
14339,100.0,120.0,10.0
14340,100.0,110.0,10.0
14341,100.0,110.0,0.0
14342,100.0,110.0,10.0
14343,100.0,110.0,10.0
14344,100.0,110.0,10.0
14345,100.0,130.0,20.0
14346,100.0,130.0,10.0
14347,100.0,130.0,20.0
14348,100.0,120.0,10.0
14349,100.0,110.0,10.0
14350,100.0,120.0,20.0
14351,100.0,130.0,10.0
14352,100.0,120.0,10.0
14353,100.0,110.0,10.0
14354,100.0,110.0,10.0
14355,100.0,120.0,10.0
14356,100.0,120.0,20.0
14357,100.0,120.0,10.0
14358,100.0,130.0,10.0
14359,100.0,130.0,10.0
14360,300.0,160.0,20.0
14361,400.0,270.0,10.0
14362,300.0,360.0,20.0
14363,400.0,340.0,10.0
14364,300.0,360.0,20.0
14365,300.0,350.0,20.0
14366,300.0,350.0,30.0
14367,300.0,330.0,30.0
14368,200.0,310.0,30.0
14369,300.0,270.0,30.0
14370,200.0,230.0,20.0
14371,200.0,200.0,20.0
14372,100.0,140.0,10.0
14373,100.0,120.0,20.0
14374,100.0,100.0,10.0
14375,100.0,90.0,10.0
14376,100.0,100.0,10.0
14377,100.0,90.0,10.0
14378,100.0,100.0,20.0
14379,100.0,90.0,10.0
14380,100.0,100.0,10.0
14381,100.0,90.0,10.0
14382,100.0,100.0,10.0
14383,100.0,100.0,20.0
14384,200.0,100.0,10.0
14385,200.0,130.0,10.0
14386,200.0,180.0,10.0
14387,200.0,240.0,10.0
14388,200.0,220.0,10.0
14389,200.0,220.0,20.0
14390,200.0,190.0,20.0
14391,200.0,170.0,10.0
14392,200.0,180.0,20.0
14393,200.0,170.0,30.0
14394,200.0,130.0,10.0
14395,100.0,120.0,20.0
14396,100.0,90.0,10.0
14397,100.0,100.0,20.0
14398,100.0,80.0,10.0
14399,100.0,80.0,10.0
14400,100.0,80.0,10.0
14401,100.0,70.0,10.0
14402,100.0,80.0,10.0
14403,100.0,80.0,10.0
14404,0.0,70.0,10.0
14405,100.0,70.0,10.0
14406,100.0,70.0,10.0
14407,100.0,70.0,10.0
14408,100.0,80.0,10.0
14409,100.0,90.0,10.0
14410,100.0,90.0,0.0
14411,200.0,100.0,10.0
14412,100.0,100.0,10.0
14413,100.0,120.0,10.0
14414,100.0,110.0,10.0
14415,200.0,100.0,10.0
14416,100.0,120.0,10.0
14417,100.0,110.0,10.0
14418,100.0,100.0,10.0
14419,100.0,100.0,10.0
14420,200.0,90.0,10.0
14421,100.0,80.0,20.0
14422,100.0,80.0,10.0
14423,100.0,70.0,10.0
14424,100.0,70.0,10.0
14425,100.0,60.0,10.0
14426,0.0,70.0,10.0
14427,100.0,60.0,10.0
14428,100.0,70.0,10.0
14429,100.0,70.0,10.0
14430,100.0,60.0,10.0
14431,100.0,70.0,10.0
14432,100.0,70.0,10.0
14433,100.0,70.0,0.0
14434,100.0,90.0,10.0
14435,200.0,80.0,0.0
14436,100.0,90.0,10.0
14437,100.0,100.0,0.0
14438,100.0,100.0,10.0
14439,100.0,110.0,10.0
14440,100.0,100.0,10.0
14441,200.0,100.0,20.0
14442,100.0,90.0,10.0
14443,100.0,80.0,10.0
14444,100.0,70.0,20.0
14445,100.0,80.0,10.0
14446,100.0,70.0,10.0
14447,100.0,70.0,10.0
14448,100.0,70.0,20.0
14449,100.0,70.0,10.0
14450,100.0,70.0,10.0
14451,100.0,70.0,10.0
14452,100.0,60.0,10.0
14453,100.0,70.0,10.0
14454,100.0,70.0,10.0
14455,100.0,70.0,10.0
14456,200.0,70.0,10.0
14457,100.0,70.0,0.0
14458,100.0,70.0,0.0
14459,100.0,90.0,0.0
14460,100.0,80.0,0.0
14461,100.0,80.0,10.0
14462,100.0,70.0,0.0
14463,100.0,70.0,10.0
14464,100.0,70.0,20.0
14465,100.0,70.0,10.0
14466,200.0,80.0,20.0
14467,100.0,70.0,10.0
14468,100.0,70.0,10.0
14469,100.0,70.0,20.0
14470,100.0,80.0,10.0
14471,100.0,70.0,10.0
14472,100.0,60.0,10.0
14473,100.0,70.0,10.0
14474,100.0,70.0,10.0
14475,0.0,60.0,10.0
14476,100.0,70.0,10.0
14477,100.0,60.0,10.0
14478,100.0,70.0,10.0
14479,100.0,70.0,10.0
14480,100.0,60.0,10.0
14481,100.0,70.0,10.0
14482,100.0,70.0,0.0
14483,100.0,70.0,0.0
14484,100.0,80.0,10.0
14485,100.0,70.0,0.0
14486,100.0,80.0,10.0
14487,100.0,80.0,10.0
14488,100.0,70.0,10.0
14489,100.0,90.0,10.0
14490,100.0,80.0,10.0
14491,100.0,70.0,20.0
14492,100.0,70.0,10.0
14493,100.0,70.0,10.0
14494,100.0,70.0,10.0
14495,100.0,70.0,10.0
14496,100.0,60.0,10.0
14497,100.0,70.0,10.0
14498,100.0,60.0,10.0
14499,0.0,70.0,10.0
14500,100.0,60.0,10.0
14501,100.0,60.0,20.0
14502,100.0,70.0,10.0
14503,100.0,60.0,10.0
14504,100.0,60.0,10.0
14505,100.0,70.0,10.0
14506,100.0,70.0,0.0
14507,100.0,70.0,10.0
14508,100.0,60.0,0.0
14509,100.0,70.0,0.0
14510,100.0,70.0,10.0
14511,100.0,60.0,10.0
14512,0.0,70.0,10.0
14513,100.0,70.0,10.0
14514,100.0,60.0,10.0
14515,100.0,60.0,10.0
14516,100.0,60.0,20.0
14517,100.0,70.0,10.0
14518,100.0,60.0,10.0
14519,100.0,60.0,10.0
14520,100.0,70.0,10.0
14521,100.0,60.0,10.0
14522,0.0,60.0,10.0
14523,100.0,70.0,10.0
14524,100.0,60.0,10.0
14525,100.0,60.0,10.0
14526,100.0,70.0,10.0
14527,100.0,60.0,10.0
14528,100.0,70.0,10.0
14529,100.0,60.0,0.0
14530,0.0,70.0,10.0
14531,100.0,70.0,0.0
14532,100.0,70.0,0.0
14533,100.0,80.0,0.0
14534,100.0,70.0,0.0
14535,100.0,70.0,10.0
14536,100.0,70.0,10.0
14537,100.0,70.0,10.0
14538,100.0,80.0,20.0
14539,100.0,70.0,10.0
14540,100.0,70.0,10.0
14541,100.0,60.0,10.0
14542,100.0,70.0,10.0
14543,100.0,70.0,10.0
14544,0.0,70.0,10.0
14545,100.0,70.0,20.0
14546,100.0,60.0,10.0
14547,100.0,70.0,10.0
14548,100.0,70.0,10.0
14549,100.0,70.0,10.0
14550,100.0,70.0,10.0
14551,100.0,70.0,10.0
14552,100.0,70.0,10.0
14553,100.0,70.0,10.0
14554,100.0,70.0,10.0
14555,100.0,60.0,10.0
14556,100.0,70.0,10.0
14557,100.0,70.0,10.0
14558,100.0,90.0,10.0
14559,100.0,70.0,10.0
14560,100.0,80.0,20.0
14561,100.0,70.0,10.0
14562,100.0,70.0,20.0
14563,100.0,70.0,10.0
14564,100.0,70.0,10.0
14565,100.0,70.0,10.0
14566,100.0,70.0,20.0
14567,100.0,60.0,10.0
14568,0.0,70.0,10.0
14569,100.0,70.0,10.0
14570,100.0,70.0,10.0
14571,100.0,70.0,10.0
14572,100.0,60.0,10.0
14573,100.0,70.0,10.0
14574,100.0,70.0,10.0
14575,100.0,70.0,10.0
14576,100.0,70.0,10.0
14577,0.0,80.0,10.0
14578,100.0,70.0,20.0
14579,100.0,80.0,10.0
14580,200.0,80.0,10.0
14581,100.0,90.0,10.0
14582,100.0,90.0,10.0
14583,100.0,80.0,10.0
14584,100.0,70.0,20.0
14585,100.0,70.0,10.0
14586,100.0,70.0,20.0
14587,100.0,60.0,20.0
14588,100.0,70.0,10.0
14589,100.0,60.0,20.0
14590,100.0,70.0,20.0
14591,0.0,70.0,10.0
14592,100.0,60.0,10.0
14593,100.0,70.0,10.0
14594,100.0,60.0,10.0
14595,100.0,70.0,10.0
14596,100.0,60.0,10.0
14597,100.0,60.0,10.0
14598,100.0,70.0,10.0
14599,100.0,70.0,20.0
14600,200.0,70.0,20.0
14601,200.0,100.0,20.0
14602,200.0,100.0,10.0
14603,200.0,110.0,20.0
14604,200.0,100.0,10.0
14605,200.0,110.0,10.0
14606,200.0,110.0,20.0
14607,200.0,100.0,20.0
